"Make","Model","Body","Enginee_cc","MPO_kw","Fuel","Transmission","Turbo_supercharged","Hybrid","fe_urban","fe_xtra_urban","fe_combined","co2_urban","co2_xtra_urban","co2_combined","ves_band"
"SSANGYONG","TIVOLI 1.6G 6AT 2WD","Sports Utility Vehicle",1597,94.1,"Petrol","Automatic","NO","NO","9.8000000000000007","5.7",7.2,"227","133",167,"C1"
"SSANGYONG","TIVOLI 1.6G 6MT ISG","Sports Utility Vehicle",1597,94.1,"Petrol","Manual","NO","NO","8.1999999999999993","5.4",6.4,"190","125",149,"C2"
"TOYOTA","ALPHARD ELEGANCE MR","Multi-purpose Vehicle/Station-wagon",2494,134,"Petrol","Continuous","NO","NO","10.9","7.3",8.6,"253","170",200,"C2"
"TOYOTA","ALPHARD 2.5 CVT","Multi-purpose Vehicle/Station-wagon",2494,134,"Petrol","Continuous","NO","NO","10.9","7.3",8.6,"253","170",200,"C2"
"TOYOTA","ALPHARD 7-SEATER","Multi-purpose Vehicle/Station-wagon",2493,134,"Petrol","Continuous","NO","NO","10.9","7.8",9,"254","183",193,"C2"
"TOYOTA","C-HR 1.2 TURBO","Hatchback",1197,85,"Petrol","Continuous","YES","NO","7.9","5.5",6.4,"177","124",144,"C1"
"TOYOTA","C-HR 1.2 TURBO","Hatchback",1197,85,"Petrol","Continuous","YES","NO","7.9","5.5",6.4,"177","124",144,"C1"
"TOYOTA","CAMRY 2.0 AUTO","Sedan",1998,123,"Petrol","Automatic","NO","NO","10.1","5.7",7.3,"230","130",167,"C1"
"TOYOTA","CAMRY 2.5 AUTO","Sedan",2494,133,"Petrol","Automatic","NO","NO","11.5","6.1",8.1,"261","139",184,"C1"
"TOYOTA","CAMRY 4-DOOR SEDAN","Sedan",1998,123,"Petrol","Automatic","NO","NO","8.6","5.3",6.5,"195","121",148,"C1"
"TOYOTA","CAMRY 4-DOOR SEDAN","Sedan",2487,154,"Petrol","Automatic","NO","NO","8.8000000000000007","5.0999999999999996",6.5,"199","117",147,"B"
"TOYOTA","COROLLA ALTIS ECO","Sedan",1598,96,"Petrol","Continuous","NO","NO","7.7","4.8",5.8,"176","108",133,"C2"
"TOYOTA","COROLLA ALTIS","Sedan",1598,96,"Petrol","Continuous","NO","NO","8.4","5.2",6.4,"189","119",145,"C2"
"TOYOTA","COROLLA ALTIS","Sedan",1598,96,"Petrol","Continuous","NO","NO","8","5",6.1,"182","114",139,"C2"
"TOYOTA","COROLLA ALTIS HYBRID","Sedan",1798,90,"Petrol-Electric","Continuous","NO","YES","4.0999999999999996","4.5",4.4,"94","101",98,"A2"
"TOYOTA","COROLLA ALTIS","Sedan",1598,96,"Petrol","Continuous","NO","NO","8.4","5.2",6.4,"189","119",145,"B"
"TOYOTA","COROLLA ALTIS","Sedan",1598,96,"Petrol","Continuous","NO","NO","8","5",6.1,"182","114",139,"C1"
"TOYOTA","COROLLA ALTIS 1.6","Sedan",1598,96,"Petrol","Continuous","NO","NO","8","5",6.1,"182","114",139,"B"
"TOYOTA","COROLLA ALTIS 1.6","Sedan",1598,96,"Petrol","Continuous","NO","NO","8","5",6.1,"182","114",139,"B"
"TOYOTA","DYNA 150 5MT","Lorry",2982,106,"Diesel","Manual","YES","NO","11.7","8.6",9.7,"304","226",255,"-"
"TOYOTA","ESTIMA AERAS 2.4 CVT","Multi-purpose Vehicle/Station-wagon",2362,125,"Petrol","Continuous","NO","NO","10.8","7.3",8.6,"254","171",186,"C2"
"TOYOTA","FORTUNER TRD (AUTO)","Sports Utility Vehicle",2694,122,"Petrol","Automatic","NO","NO","13.4","9.1999999999999993",10.7,"312","213",250,"C2"
"TOYOTA","FORTUNER 2.7 (A)","Sports Utility Vehicle",2694,122,"Petrol","Automatic","NO","NO","13.4","9.1999999999999993",10.7,"312","213",250,"C2"
"TOYOTA","HARRIER G GRADE","Sports Utility Vehicle",1998,170,"Petrol","Automatic","YES","NO","9.5","6.5",7.6,"221","151",177,"C1"
"TOYOTA","HARRIER M GRADE","Sports Utility Vehicle",1998,170,"Petrol","Automatic","YES","NO","9.5","6.5",7.6,"221","151",177,"C1"
"TOYOTA","HIACE HIROOF VAN","Van",2982,106,"Diesel","Automatic","YES","NO","11.4","8.1999999999999993",9.4,"300","215",247,"-"
"TOYOTA","HIACE HIROOF VAN","Van",2982,106,"Diesel","Manual","YES","NO","10.1","7.7",8.6,"262","202",224,"-"
"TOYOTA","HIACE VAN TURBO 4 DR","Van",2982,106,"Diesel","Automatic","YES","NO","10.7","7.5",8.7,"282","197",228,"-"
"TOYOTA","HIACE VAN TURBO 4DR","Van",2982,106,"Diesel","Automatic","YES","NO","10.7","7.3",8.6,"283","193",226,"-"
"TOYOTA","HIACE VAN TURBO 5DR","Van",2982,106,"Diesel","Manual","YES","NO","9.9","6.9",8,"256","183",210,"-"
"TOYOTA","HILUX DOUBLE CAB","Goods cum",2393,110,"Diesel","Manual","YES","NO","8.1999999999999993","6.3",7,"216","167",185,"-"
"TOYOTA","LEXUS CT200H 5DR","Hatchback",1798,100,"Petrol-Electric","Continuous","NO","YES","4.5","4.4000000000000004",4.5,"102","98",101,"C2"
"TOYOTA","LEXUS ES250","Sedan",2494,135,"Petrol","Automatic","NO","NO","11.1","6.3",8,"260","147",188,"C2"
"TOYOTA","LEXUS ES250 LUXURY","Sedan",2494,135,"Petrol","Automatic","NO","NO","11.1","6.3",8,"260","147",188,"C2"
"TOYOTA","LEXUS ES250 4DR","Sedan",2487,152,"Petrol","Automatic","NO","NO","8.4","5.5",6.6,"191","126",150,"B"
"TOYOTA","LEXUS ES250 4DR","Sedan",2487,152,"Petrol","Automatic","NO","NO","8.4","5.5",6.6,"191","126",150,"B"
"TOYOTA","LEXUS ES300H","Sedan",2494,151,"Petrol-Electric","Continuous","NO","YES","6","5.2",5.5,"141","124",130,"C2"
"TOYOTA","LEXUS ES300H LUXURY","Sedan",2494,151,"Petrol-Electric","Continuous","NO","YES","6","5.2",5.5,"141","124",130,"C2"
"TOYOTA","LEXUS ES300H 4DR","Sedan",2487,160,"Petrol-Electric","Continuous","NO","YES","5.0999999999999996","4.5",4.6,"115","103",104,"B"
"TOYOTA","LEXUS ES300H 4DR","Sedan",2487,160,"Petrol-Electric","Continuous","NO","YES","5.0999999999999996","4.5",4.6,"115","103",104,"B"
"TOYOTA","LEXUS GS F","Sedan",4969,351,"Petrol","Automatic","NO","NO","16.8","8.1",11.3,"388","189",262,"C2"
"TOYOTA","LEXUS GS F (SR)","Sedan",4969,351,"Petrol","Automatic","NO","NO","16.8","8.1",11.3,"388","189",262,"C2"
"TOYOTA","LEXUS GS200T","Sedan",1998,180,"Petrol","Automatic","YES","NO","11.2","6.2",8,"260","144",186,"C2"
"TOYOTA","LEXUS GS200T F SPORT","Sedan",1998,180,"Petrol","Automatic","YES","NO","11.2","6.2",8,"260","144",186,"C2"
"TOYOTA","LEXUS GS200T LUXURY","Sedan",1998,180,"Petrol","Automatic","YES","NO","11.2","6.2",8,"260","144",186,"C2"
"TOYOTA","LEXUS GS300","Sedan",1998,180,"Petrol","Automatic","YES","NO","11.2","6.2",8,"260","144",186,"C2"
"TOYOTA","LEXUS GS300 4DR","Sedan",1998,180,"Petrol","Automatic","YES","NO","11.2","6.2",8,"260","144",186,"C2"
"TOYOTA","LEXUS GS350 LUXURY","Sedan",3456,232,"Petrol","Automatic","NO","NO","13.6","7.2",9.6,"315","168",222,"C2"
"TOYOTA","LEXUS GS450H LUXURY","Sedan",3456,257,"Petrol-Electric","Continuous","NO","YES","6.9","5.8",6.3,"161","134",147,"C1"
"TOYOTA","LEXUS GS450H LUXURY","Sedan",3456,257,"Petrol-Electric","Continuous","NO","YES","6.7","5.5",6.1,"156","129",141,"C1"
"TOYOTA","LEXUS IS200T","Sedan",1998,180,"Petrol","Automatic","YES","NO","9.6999999999999993","6.3",7.5,"224","146",175,"C2"
"TOYOTA","LEXUS IS200T F SPORT","Sedan",1998,180,"Petrol","Automatic","YES","NO","9.6999999999999993","6.3",7.5,"224","146",175,"C2"
"TOYOTA","LEXUS IS300","Sedan",1998,180,"Petrol","Automatic","YES","NO","9.6999999999999993","6.3",7.5,"224","146",175,"C2"
"TOYOTA","LEXUS IS300 F-SPORT","Sedan",1998,180,"Petrol","Automatic","YES","NO","9.6999999999999993","6.3",7.5,"224","146",175,"C2"
"TOYOTA","LEXUS IS300 4DR","Sedan",1998,180,"Petrol","Automatic","YES","NO","9.6999999999999993","6.3",7.5,"224","146",175,"C1"
"TOYOTA","LEXUS IS300H","Sedan",2494,164,"Petrol-Electric","Continuous","NO","YES","5","5",4.9,"117","117",113,"A2"
"TOYOTA","LEXUS IS300H LUXURY","Sedan",2494,164,"Petrol-Electric","Continuous","NO","YES","5.4","5",5,"124","117",117,"A2"
"TOYOTA","LEXUS IS300H 4DR","Sedan",2494,164,"Petrol-Electric","Continuous","NO","YES","5","5",4.9,"117","117",113,"A2"
"TOYOTA","LEXUS LC500","Coupe/ Convertible",4969,351,"Petrol","Automatic","NO","NO","17.600000000000001","8.1999999999999993",11.6,"403","187",267,"C2"
"TOYOTA","LEXUS LC500","Coupe/ Convertible",4969,351,"Petrol","Automatic","NO","NO","17.600000000000001","8.1999999999999993",11.6,"403","187",267,"C2"
"TOYOTA","LEXUS LC500H","Coupe/ Convertible",3456,264,"Petrol-Electric","Continuous","NO","YES","7.6","6",6.7,"174","138",152,"B"
"TOYOTA","LEXUS LS350 F-SPORT","Sedan",3456,232,"Petrol","Automatic","NO","NO","13.1","7.6",9.6,"298","174",220,"C2"
"TOYOTA","LEXUS LS350 LUXURY","Sedan",3456,232,"Petrol","Automatic","NO","NO","13.1","7.6",9.6,"298","174",220,"C2"
"TOYOTA","LEXUS LS500 LUXURY","Sedan",3445,310,"Petrol","Automatic","YES","NO","13.2","7.4",9.5,"300","169",217,"C2"
"TOYOTA","LEXUS LS500H LUXURY","Sedan",3456,264,"Petrol-Electric","Continuous","NO","YES","7.9","6.3",6.7,"180","143",152,"B"
"TOYOTA","LEXUS NX200T CLASSIC","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","9.5","6.6",7.7,"221","153",178,"C2"
"TOYOTA","LEXUS NX200T","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","9.6999999999999993","6.9",7.9,"225","160",184,"C2"
"TOYOTA","LEXUS NX200T F SPORT","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","9.6999999999999993","6.9",7.9,"225","160",184,"C2"
"TOYOTA","LEXUS NX200T LUXURY","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","9.6999999999999993","6.9",7.9,"225","160",184,"C2"
"TOYOTA","LEXUS NX300","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","9.6999999999999993","6.9",7.9,"225","160",184,"C2"
"TOYOTA","LEXUS NX300 F SPORT","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","9.6999999999999993","6.9",7.9,"225","160",184,"C2"
"TOYOTA","LEXUS NX300 LUXURY","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","9.6999999999999993","6.9",7.9,"225","160",184,"C2"
"TOYOTA","LEXUS NX300 5DR SUV","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","9.6999999999999993","6.9",7.9,"225","160",184,"C1"
"TOYOTA","LEXUS NX300 5DR SUV","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","9.6999999999999993","6.9",7.9,"225","160",184,"C1"
"TOYOTA","LEXUS NX300H","Sports Utility Vehicle",2494,147,"Petrol-Electric","Continuous","NO","YES","5.8","5.6",5.7,"134","131",133,"B"
"TOYOTA","LEXUS NX300H LUXURY","Sports Utility Vehicle",2494,147,"Petrol-Electric","Continuous","NO","YES","5.8","5.6",5.7,"134","131",133,"C2"
"TOYOTA","LEXUS NX300H 5DR SUV","Sports Utility Vehicle",2494,147,"Petrol-Electric","Continuous","NO","YES","5.8","5.6",5.7,"134","131",133,"B"
"TOYOTA","LEXUS RC F COUPE","Coupe/ Convertible",4969,351,"Petrol","Automatic","NO","NO","16.2","7.8",10.9,"374","182",253,"C2"
"TOYOTA","LEXUS RC200T COUPE","Coupe/ Convertible",1998,180,"Petrol","Automatic","YES","NO","9.6","5.9",7.3,"221","138",168,"C2"
"TOYOTA","LEXUS RC300 2DR","Coupe/ Convertible",1998,180,"Petrol","Automatic","YES","NO","9.6","5.9",7.3,"221","138",168,"C2"
"TOYOTA","LEXUS RX200T","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","10.1","7",8.1,"234","163",189,"C2"
"TOYOTA","LEXUS RX200T F SPORT","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","10.5","7.2",8.4,"243","168",195,"C2"
"TOYOTA","LEXUS RX200T LUXURY","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","10.5","7.2",8.4,"243","168",195,"C2"
"TOYOTA","LEXUS RX300 F SPORT","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","10.5","7.2",8.4,"243","168",195,"C2"
"TOYOTA","LEXUS RX300 5DR SUV","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","10.1","7",8.1,"234","163",189,"C2"
"TOYOTA","LEXUS RX300 5DR SUV","Sports Utility Vehicle",1998,175,"Petrol","Automatic","YES","NO","10.5","7.2",8.4,"243","168",195,"C2"
"TOYOTA","LEXUS RX350 LUXURY","Sports Utility Vehicle",3456,221,"Petrol","Automatic","NO","NO","13.5","7.3",9.6,"315","170",223,"C2"
"TOYOTA","LEXUS RX350 5DR SUV","Sports Utility Vehicle",3456,221,"Petrol","Automatic","NO","NO","13.5","7.3",9.6,"315","170",223,"C2"
"TOYOTA","LEXUS RX350L PREMIUM","Sports Utility Vehicle",3456,216,"Petrol","Automatic","NO","NO","14.3","7.7",10.2,"330","178",234,"C2"
"TOYOTA","LEXUS RX350L 5DR SUV","Sports Utility Vehicle",3456,216,"Petrol","Automatic","NO","NO","14.3","7.7",10.2,"330","178",234,"C2"
"TOYOTA","LEXUS RX450H PREMIUM","Sports Utility Vehicle",3456,230,"Petrol-Electric","Continuous","NO","YES","5.7","5.6",5.7,"133","131",131,"B"
"TOYOTA","LEXUS UX200 5DR SUV","Sports Utility Vehicle",1987,127,"Petrol","Continuous","NO","NO","7","5.0999999999999996",5.8,"159","116",132,"B"
"TOYOTA","LEXUS UX200 5DR SUV","Sports Utility Vehicle",1987,127,"Petrol","Continuous","NO","NO","7","5.0999999999999996",5.8,"159","116",132,"B"
"TOYOTA","LEXUS UX200 5DR SUV","Sports Utility Vehicle",1987,127,"Petrol","Continuous","NO","NO","7","5.0999999999999996",5.8,"159","116",132,"B"
"TOYOTA","LEXUS UX250H 5DR SUV","Sports Utility Vehicle",1987,135,"Petrol-Electric","Continuous","NO","YES","4.3","4.5999999999999996",4.5,"97","105",103,"A2"
"TOYOTA","LEXUS UX250H 5DR SUV","Sports Utility Vehicle",1987,135,"Petrol-Electric","Continuous","NO","YES","4.3","4.5999999999999996",4.5,"97","105",103,"A2"
"TOYOTA","PREVIA AERAS 2.4 CVT","Multi-purpose Vehicle/Station-wagon",2362,125,"Petrol","Continuous","NO","NO","11.7","7.3",8.9,"270","170",207,"C2"
"TOYOTA","PREVIA 2.4 CVT 7","Multi-purpose Vehicle/Station-wagon",2362,125,"Petrol","Continuous","NO","NO","11.7","7.3",8.9,"270","170",207,"C2"
"TOYOTA","PREVIA 2.4 CVT 7","Multi-purpose Vehicle/Station-wagon",2362,125,"Petrol","Continuous","NO","NO","11.7","7.3",8.9,"270","170",207,"C2"
"TOYOTA","PREVIA 2.4 CVT 8","Multi-purpose Vehicle/Station-wagon",2362,125,"Petrol","Continuous","NO","NO","11.7","7.3",8.9,"270","170",207,"C2"
"TOYOTA","PRIUS C HYBRID 1.5","Hatchback",1497,74,"Petrol-Electric","Continuous","NO","YES","3.7","3.9",3.9,"86","90",91,"C2"
"TOYOTA","PRIUS HYBRID 1.8 CVT","Taxi",1798,90,"Petrol-Electric","Continuous","NO","YES","3.6","3.8",3.7,"85","88",87,"C2"
"TOYOTA","PRIUS PLUS (AUTO)","Multi-purpose Vehicle/Station-wagon",1798,100,"Petrol-Electric","Continuous","NO","YES","2.4","4.8",3.9,"57","111",91,"A2"
"TOYOTA","PRIUS PRIME 5DR","Hatchback",1798,90,"Petrol-Electric","Continuous","NO","YES","-","-",1,"-","-",50.8,"C2"
"TOYOTA","PRIUS PRIME 5DR","Hatchback",1798,90,"Petrol-Electric","Continuous","NO","YES","-","-",1,"-","-",50.8,"C2"
"TOYOTA","PRIUS 5DR HATCHBACK","Taxi",1798,90,"Petrol-Electric","Continuous","NO","YES","6.1","4.3",5,"142","101",116,"A2"
"TOYOTA","RAV4 PREMIUM A/T","Sports Utility Vehicle",1987,112,"Petrol","Continuous","NO","NO","8.1999999999999993","5.6",6.5,"187","128",149,"C2"
"TOYOTA","RAV4 PREMIUM 2.0 CVT","Sports Utility Vehicle",1987,112,"Petrol","Continuous","NO","NO","8.4","5.9",6.8,"194","137",157,"C2"
"TOYOTA","RAV4 2.0 PREMIUM","Sports Utility Vehicle",1987,112,"Petrol","Continuous","NO","NO","8.4","5.9",6.8,"194","137",157,"B"
"TOYOTA","RAV4 2.0 PREMIUM SUV","Sports Utility Vehicle",1987,127,"Petrol","Continuous","NO","NO","7.1","5.4",6,"162","123",137,"B"
"TOYOTA","SIENTA ELEGANCE","Multi-purpose Vehicle/Station-wagon",1496,79,"Petrol","Continuous","NO","NO","7.5","5.6",6.3,"172","131",146,"B"
"TOYOTA","SIENTA STANDARD","Multi-purpose Vehicle/Station-wagon",1496,79,"Petrol","Continuous","NO","NO","7.5","5.6",6.3,"172","131",146,"B"
"TOYOTA","SIENTA 1.5 CVT","Multi-purpose Vehicle/Station-wagon",1496,79,"Petrol","Continuous","NO","NO","7.5","5.6",6.3,"172","131",146,"C1"
"TOYOTA","SIENTA 1.5 CVT STD","Multi-purpose Vehicle/Station-wagon",1496,79,"Petrol","Continuous","NO","NO","7.5","5.6",6.3,"172","131",146,"C1"
"TOYOTA","SUPRA RZ 2DR COUPE","Coupe/ Convertible",2998,250,"Petrol","Automatic","YES","NO","9.8000000000000007","6.5",7.7,"223","150",177,"C1"
"TOYOTA","SUPRA SZ-R 2DR COUPE","Coupe/ Convertible",1998,190,"Petrol","Automatic","YES","NO","8","5.9",6.7,"183","135",153,"B"
"TOYOTA","VELLFIRE ELEGANCE","Multi-purpose Vehicle/Station-wagon",2494,134,"Petrol","Continuous","NO","NO","10.9","7.3",8.6,"253","170",200,"C2"
"TOYOTA","VELLFIRE ELEGANCE","Multi-purpose Vehicle/Station-wagon",2494,134,"Petrol","Continuous","NO","NO","10.9","7.3",8.6,"253","170",200,"C2"
"TOYOTA","VELLFIRE 2.5 CVT S/R","Multi-purpose Vehicle/Station-wagon",2494,134,"Petrol","Continuous","NO","NO","10.9","7.3",8.6,"253","170",200,"C2"
"TOYOTA","VELLFIRE 2.5Z","Multi-purpose Vehicle/Station-wagon",2493,134,"Petrol","Continuous","NO","NO","10","7.5",8.4,"233","175",182,"C1"
"TOYOTA","VIOS E (AUTO)","Sedan",1496,79,"Petrol","Continuous","NO","NO","7.3","4.9000000000000004",5.8,"166","111",131,"C1"
"TOYOTA","VIOS G (AUTO)","Sedan",1496,79,"Petrol","Continuous","NO","NO","7.3","4.9000000000000004",5.8,"166","111",131,"C1"
"TOYOTA","VIOS 1.5 E (AUTO)","Sedan",1496,79,"Petrol","Continuous","NO","NO","7.3","4.9000000000000004",5.8,"166","111",131,"B"
"TOYOTA","VIOS 1.5 G (AUTO)","Sedan",1496,79,"Petrol","Continuous","NO","NO","7.3","4.9000000000000004",5.8,"166","111",131,"B"
"TOYOTA","VOXY HYBRID 1.8X CVT","Multi-purpose Vehicle/Station-wagon",1797,100,"Petrol-Electric","Continuous","NO","YES","2.2000000000000002","6",4.6,"51","140",99,"C1"
"TOYOTA","WISH 1.8 CVT","Multi-purpose Vehicle/Station-wagon",1798,105,"Petrol","Continuous","NO","NO","8.6","5.7",6.8,"203","133",159,"C2"
"VOLKSWAGEN","ARTEON R-LINE","Coupe/ Convertible",1984,206,"Petrol","Sequential","YES","NO","9.1999999999999993","6.1",7.3,"209","139",164,"C2"
"VOLKSWAGEN","BEETLE CABRIOLET 1.2","Coupe/ Convertible",1197,77,"Petrol","Sequential","YES","NO","6.5","5.0999999999999996",5.6,"149","118",129,"B"
"VOLKSWAGEN","BEETLE DUNE 1.2 TSI","Hatchback",1197,77,"Petrol","Sequential","YES","NO","6.4","5",5.5,"145","114",125,"B"
"VOLKSWAGEN","BEETLE DUNE 1.4 TSI","Hatchback",1395,110,"Petrol","Sequential","YES","NO","6.7","5.0999999999999996",5.7,"155","118",132,"B"
"VOLKSWAGEN","BEETLE 1.2 TSI","Hatchback",1197,77,"Petrol","Sequential","YES","NO","6.4","5",5.5,"145","114",125,"B"
"VOLKSWAGEN","CADDY MAXI PANEL VAN","Van",1598,75,"Diesel","Sequential","YES","NO","6.5","5.2",5.7,"171","137",149,"-"
"VOLKSWAGEN","CADDY MAXI PANEL VAN","Van",1598,75,"Diesel","Manual","YES","NO","6.5","5.0999999999999996",5.6,"170","134",147,"-"
"VOLKSWAGEN","CADDY MAXI TDI DSG","Van",1968,75,"Diesel","Sequential","YES","NO","5.7","4.5999999999999996",5,"151","121",132,"-"
"VOLKSWAGEN","CADDY MAXI TDI DSG","Van",1968,75,"Diesel","Sequential","YES","NO","5.7","4.5999999999999996",5,"151","121",132,"-"
"VOLKSWAGEN","CADDY MAXI VAN 1.6","Van",1598,75,"Diesel","Manual","YES","NO","6.5","5.0999999999999996",5.6,"170","134",147,"-"
"VOLKSWAGEN","CADDY MAXI 1.4 TSI","Multi-purpose Vehicle/Station-wagon",1395,92,"Petrol","Sequential","YES","NO","6.7","5.3",5.8,"153","121",133,"C1"
"VOLKSWAGEN","CADDY MAXI 2.0 TDI","Van",1968,103,"Diesel","Automatic","YES","NO","7.5","5.4",6.2,"198","143",164,"-"
"VOLKSWAGEN","CADDY TDI A TLG","Van",1968,75,"Diesel","Sequential","YES","NO","5.7","4.5999999999999996",5,"151","121",132,"-"
"VOLKSWAGEN","CADDY TDI A WGDR","Van",1968,75,"Diesel","Sequential","YES","NO","5.7","4.5999999999999996",5,"151","121",132,"-"
"VOLKSWAGEN","CADDY TDI DSG WGDR","Van",1968,75,"Diesel","Sequential","YES","NO","5.7","4.5999999999999996",5,"151","121",132,"-"
"VOLKSWAGEN","CADDY TDI DSG WGDR","Van",1968,75,"Diesel","Sequential","YES","NO","5.7","4.5999999999999996",5,"151","121",132,"-"
"VOLKSWAGEN","CADDY 1.4 TSI AT","Multi-purpose Vehicle/Station-wagon",1395,92,"Petrol","Sequential","YES","NO","6.7","5.2",5.8,"153","121",133,"C1"
"VOLKSWAGEN","CADDY 1.6 TDI A/T","Van",1598,75,"Diesel","Sequential","YES","NO","6.5","5.2",5.7,"171","137",149,"-"
"VOLKSWAGEN","CADDY 1.6 TDI AT","Van",1598,75,"Diesel","Automatic","YES","NO","6.5","5.2",5.7,"171","137",149,"-"
"VOLKSWAGEN","CADDY 1.6 TDI AT","Van",1598,75,"Diesel","Sequential","YES","NO","6.5","5.2",5.7,"171","137",149,"-"
"VOLKSWAGEN","CADDY 1.6 TDI AT","Van",1598,75,"Diesel","Sequential","YES","NO","6.5","5.2",5.7,"171","137",149,"-"
"VOLKSWAGEN","CADDY 1.6 TDI MT","Van",1598,55,"Diesel","Manual","YES","NO","6.6","5.2",5.7,"173","137",149,"-"
"VOLKSWAGEN","CADDY 1.6 TDI MT","Van",1598,55,"Diesel","Manual","YES","NO","6.6","5.2",5.7,"173","137",149,"-"
"VOLKSWAGEN","CADDY 1.6 TDI MT","Van",1598,55,"Diesel","Manual","YES","NO","6.6","5.2",5.7,"173","137",149,"-"
"VOLKSWAGEN","CADDY 2.0 TDI AT","Van",1968,103,"Diesel","Automatic","YES","NO","7.5","5.4",6.2,"198","143",164,"-"
"VOLKSWAGEN","GOLF GTI 2.0 DSG","Hatchback",1984,169,"Petrol","Sequential","YES","NO","8.3000000000000007","5.5",6.5,"191","128",151,"B"
"VOLKSWAGEN","GOLF GTI 2.0 TSI","Hatchback",1984,162,"Petrol","Sequential","YES","NO","8.3000000000000007","5.5",6.6,"193","129",153,"B"
"VOLKSWAGEN","GOLF R 2.0 AT SR","Hatchback",1984,206,"Petrol","Sequential","YES","NO","9","6.1",7.1,"208","143",164,"C2"
"VOLKSWAGEN","GOLF R 2.0 DSG","Hatchback",1984,213,"Petrol","Sequential","YES","NO","8.8000000000000007","6.1",7.1,"201","141",163,"C2"
"VOLKSWAGEN","GOLF R 2.0 5G1RVR","Hatchback",1984,206,"Petrol","Automatic","YES","NO","9","6.1",7.1,"208","143",164,"C2"
"VOLKSWAGEN","GOLF SV 1.4 TSI CL","Multi-purpose Vehicle/Station-wagon",1395,92,"Petrol","Sequential","YES","NO","6.5","4.9000000000000004",5.5,"149","112",125,"B"
"VOLKSWAGEN","GOLF SV 1.4 TSI HL","Multi-purpose Vehicle/Station-wagon",1395,92,"Petrol","Sequential","YES","NO","6.5","4.9000000000000004",5.5,"149","112",125,"B"
"VOLKSWAGEN","GOLF TSI TL","Hatchback",999,81,"Petrol","Sequential","YES","NO","5.9","4.5",5,"134","103",114,"B"
"VOLKSWAGEN","GOLF VARIANT R-LINE","Multi-purpose Vehicle/Station-wagon",1395,92,"Petrol","Sequential","YES","NO","6.5","4.8",5.5,"149","110",125,"B"
"VOLKSWAGEN","GOLF 1.2 TSI AT","Hatchback",1197,81,"Petrol","Sequential","YES","NO","5.9","4.3",4.9,"137","99",112,"C2"
"VOLKSWAGEN","GOLF 1.4 TSI AT","Hatchback",1395,92,"Petrol","Sequential","YES","NO","6.2","4.4000000000000004",5.1,"143","103",118,"B"
"VOLKSWAGEN","GOLF 1.4 TSI AT","Hatchback",1395,92,"Petrol","Sequential","YES","NO","6.2","4.4000000000000004",5.1,"143","103",118,"B"
"VOLKSWAGEN","GOLF 1.4 TSI AT","Hatchback",1395,92,"Petrol","Sequential","YES","NO","6.2","4.4000000000000004",5.1,"143","103",118,"B"
"VOLKSWAGEN","GOLF 1.4 TSI CL","Hatchback",1395,92,"Petrol","Sequential","YES","NO","6.5","4.8",5.5,"150","111",125,"B"
"VOLKSWAGEN","GOLF 1.4 TSI HL","Hatchback",1395,92,"Petrol","Sequential","YES","NO","6.5","4.8",5.5,"150","111",125,"B"
"VOLKSWAGEN","PASSAT B8 1.8 TFSI","Sedan",1798,132,"Petrol","Sequential","YES","NO","7.3","5.0999999999999996",5.9,"165","117",135,"B"
"VOLKSWAGEN","PASSAT B8 1.8 TFSI","Sedan",1798,132,"Petrol","Sequential","YES","NO","7.3","5.2",6,"166","119",136,"B"
"VOLKSWAGEN","PASSAT B8 1.8 TFSI","Sedan",1798,132,"Petrol","Sequential","YES","NO","7.3","5.0999999999999996",5.9,"165","117",135,"B"
"VOLKSWAGEN","PASSAT B8 1.8 TFSI","Sedan",1798,132,"Petrol","Sequential","YES","NO","7.3","5.0999999999999996",5.9,"165","117",135,"B"
"VOLKSWAGEN","PASSAT B8 1.8 TFSI","Sedan",1798,132,"Petrol","Sequential","YES","NO","7.3","5.0999999999999996",5.9,"165","117",135,"B"
"VOLKSWAGEN","PASSAT B8 2.0 TFSI","Sedan",1984,162,"Petrol","Sequential","YES","NO","8","5.5",6.4,"185","127",149,"C1"
"VOLKSWAGEN","PASSAT B8 2.0 TFSI","Sedan",1984,162,"Petrol","Sequential","YES","NO","8","5.5",6.4,"185","127",149,"C1"
