month,make,fuel_type,vehicle_type,number
2017-03,MANITOU,Diesel,Very Heavy Goods Vehicles,1
2017-03,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,2
2017-03,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,49
2017-03,SCANIA,Diesel,Very Heavy Goods Vehicles,13
2017-03,T.C.M.,Diesel,Very Heavy Goods Vehicles,2
2017-03,TOYOTA,Diesel,Very Heavy Goods Vehicles,2
2017-03,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,12
2017-03,VOLVO,Diesel,Very Heavy Goods Vehicles,6
2017-03,WIRTGEN,Diesel,Very Heavy Goods Vehicles,1
2017-03,FOTON,Diesel,Buses,2
2017-03,FTBCI,Diesel,Buses,2
2017-03,GOLDEN DRAGON,Diesel,Buses,10
2017-03,ISUZU,Diesel,Buses,10
2017-03,JOYLONG,Diesel,Buses,1
2017-03,KING LONG,Diesel,Buses,5
2017-03,MAN,Diesel,Buses,2
2017-03,MERCEDES BENZ,Diesel,Buses,4
2017-03,MITSUBISHI,Diesel,Buses,1
2017-03,NISSAN,Diesel,Buses,12
2017-03,OPEL,Diesel,Buses,1
2017-03,TOYOTA,Diesel,Buses,53
2017-03,VOLVO,Diesel,Buses,15
2017-03,YUTONG,Diesel,Buses,11
2017-04,FORD,Diesel,Goods cum Passenger Vehicles,3
2017-04,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,10
2017-04,SSANGYONG,Diesel,Goods cum Passenger Vehicles,2
2017-04,TOYOTA,Diesel,Goods cum Passenger Vehicles,2
2017-04,CITROEN,Diesel,Light Goods Vehicles,4
2017-04,FIAT,Diesel,Light Goods Vehicles,38
2017-04,HYUNDAI,Diesel,Light Goods Vehicles,2
2017-04,ISUZU,Diesel,Light Goods Vehicles,19
2017-04,KIA,Diesel,Light Goods Vehicles,7
2017-04,MAXUS,Diesel,Light Goods Vehicles,6
2017-04,MERCEDES BENZ,Diesel,Light Goods Vehicles,11
2017-04,MITSUBISHI,Diesel,Light Goods Vehicles,27
2017-04,NISSAN,Petrol,Light Goods Vehicles,25
2017-04,NISSAN,Diesel,Light Goods Vehicles,79
2017-04,OPEL,Diesel,Light Goods Vehicles,8
2017-04,PEUGEOT,Diesel,Light Goods Vehicles,17
2017-04,RENAULT,Diesel,Light Goods Vehicles,1
2017-04,SUZUKI,Petrol,Light Goods Vehicles,11
2017-04,TOYOTA,Petrol,Light Goods Vehicles,8
2017-04,TOYOTA,Diesel,Light Goods Vehicles,369
2017-04,VOLKSWAGEN,Diesel,Light Goods Vehicles,9
2017-04,VOLVO,Diesel,Light Goods Vehicles,1
2017-04,BOBCAT,Diesel,Heavy Goods Vehicles,1
2017-04,HAMM,Diesel,Heavy Goods Vehicles,2
2017-04,HINO,Diesel,Heavy Goods Vehicles,35
2017-04,ISUZU,Diesel,Heavy Goods Vehicles,88
2017-04,JAC,Diesel,Heavy Goods Vehicles,2
2017-04,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,2
2017-04,MITSUBISHI,Diesel,Heavy Goods Vehicles,106
2017-04,SAKAI,Diesel,Heavy Goods Vehicles,2
2017-04,TLD,Diesel,Heavy Goods Vehicles,12
2017-04,TOYOTA,Diesel,Heavy Goods Vehicles,32
2017-04,TOYOTA,Others,Heavy Goods Vehicles,1
2017-04,UD TRUCKS,Diesel,Heavy Goods Vehicles,6
2017-04,UNICARRIERS,Diesel,Heavy Goods Vehicles,1
2017-04,CAMC,Diesel,Very Heavy Goods Vehicles,2
2017-04,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,1
2017-04,D.A.F.,Diesel,Very Heavy Goods Vehicles,2
2017-04,HINO,Diesel,Very Heavy Goods Vehicles,13
2017-04,ISUZU,Diesel,Very Heavy Goods Vehicles,17
2017-04,MAN,Diesel,Very Heavy Goods Vehicles,5
2017-04,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,1
2017-04,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,44
2017-04,SCANIA,Diesel,Very Heavy Goods Vehicles,6
2017-04,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,12
2017-04,VOLVO,Diesel,Very Heavy Goods Vehicles,8
2017-04,FOTON,Diesel,Buses,1
2017-04,FTBCI,Diesel,Buses,2
2017-04,GOLDEN DRAGON,Diesel,Buses,2
2017-04,HIGER,Diesel,Buses,2
2017-04,ISUZU,Diesel,Buses,9
2017-04,KING LONG,Diesel,Buses,1
2017-04,MERCEDES BENZ,Diesel,Buses,1
2017-04,MITSUBISHI,Diesel,Buses,5
2017-04,NISSAN,Diesel,Buses,3
2017-04,SCANIA,Diesel,Buses,1
2017-04,TOYOTA,Diesel,Buses,52
2017-04,VOLVO,Diesel,Buses,6
2017-04,YUTONG,Diesel,Buses,4
2017-04,ZHONG TONG,Diesel,Buses,1
2017-05,FORD,Diesel,Goods cum Passenger Vehicles,3
2017-05,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,4
2017-05,NISSAN,Diesel,Goods cum Passenger Vehicles,19
2017-05,TOYOTA,Diesel,Goods cum Passenger Vehicles,1
2017-05,CITROEN,Diesel,Light Goods Vehicles,7
2017-05,FIAT,Diesel,Light Goods Vehicles,22
2017-05,ISUZU,Diesel,Light Goods Vehicles,8
2017-05,KIA,Diesel,Light Goods Vehicles,2
2017-05,LAND ROVER,Diesel,Light Goods Vehicles,2
2017-05,MAXUS,Diesel,Light Goods Vehicles,11
2017-05,MERCEDES BENZ,Diesel,Light Goods Vehicles,22
2017-05,MITSUBISHI,Diesel,Light Goods Vehicles,10
2017-05,NISSAN,Petrol,Light Goods Vehicles,101
2017-05,NISSAN,Diesel,Light Goods Vehicles,964
2017-05,OPEL,Diesel,Light Goods Vehicles,9
2017-05,PEUGEOT,Diesel,Light Goods Vehicles,7
2017-05,RENAULT,Diesel,Light Goods Vehicles,3
2017-05,SUZUKI,Petrol,Light Goods Vehicles,14
2017-05,TOYOTA,Petrol,Light Goods Vehicles,4
2017-05,TOYOTA,Diesel,Light Goods Vehicles,306
2017-05,VOLKSWAGEN,Diesel,Light Goods Vehicles,1
2017-05,CATERPILLAR,Diesel,Heavy Goods Vehicles,1
2017-05,FOTON,Diesel,Heavy Goods Vehicles,1
2017-05,HAMM,Diesel,Heavy Goods Vehicles,3
2017-05,HINO,Diesel,Heavy Goods Vehicles,29
2017-05,ISUZU,Diesel,Heavy Goods Vehicles,57
2017-05,JAC,Diesel,Heavy Goods Vehicles,2
2017-05,KOMATSU,Diesel,Heavy Goods Vehicles,2
2017-05,LINDE,Diesel,Heavy Goods Vehicles,1
2017-05,MITSUBISHI,Diesel,Heavy Goods Vehicles,85
2017-05,STILL,Others,Heavy Goods Vehicles,1
2017-05,TLD,Diesel,Heavy Goods Vehicles,4
2017-05,TOYOTA,Diesel,Heavy Goods Vehicles,31
2017-05,TOYOTA,Others,Heavy Goods Vehicles,39
2017-05,UD TRUCKS,Diesel,Heavy Goods Vehicles,1
2017-05,BEIBEN,Diesel,Very Heavy Goods Vehicles,4
2017-05,CAMC,Diesel,Very Heavy Goods Vehicles,1
2017-05,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,2
2017-05,D.A.F.,Diesel,Very Heavy Goods Vehicles,1
2017-05,DEMAG,Diesel,Very Heavy Goods Vehicles,1
2017-05,HINO,Diesel,Very Heavy Goods Vehicles,5
2017-05,ISUZU,Diesel,Very Heavy Goods Vehicles,10
2017-05,IVECO,Diesel,Very Heavy Goods Vehicles,2
2017-05,KALMAR,Diesel,Very Heavy Goods Vehicles,4
2017-05,LINDE,Diesel,Very Heavy Goods Vehicles,1
2017-05,MAN,Diesel,Very Heavy Goods Vehicles,13
2017-05,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,2
2017-05,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,14
2017-05,SCANIA,Diesel,Very Heavy Goods Vehicles,4
2017-05,TEREX,Diesel,Very Heavy Goods Vehicles,1
2017-05,TOYOTA,Diesel,Very Heavy Goods Vehicles,1
2017-05,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,7
2017-05,VOLVO,Diesel,Very Heavy Goods Vehicles,6
2017-05,WIRTGEN,Diesel,Very Heavy Goods Vehicles,1
2017-05,GOLDEN DRAGON,Diesel,Buses,1
2017-05,HIGER,Diesel,Buses,1
2017-05,ISUZU,Diesel,Buses,2
2017-05,MAN,Diesel,Buses,2
2017-05,MAXUS,Diesel,Buses,1
2017-05,MERCEDES BENZ,Diesel,Buses,4
2017-05,MITSUBISHI,Diesel,Buses,7
2017-05,NISSAN,Diesel,Buses,3
2017-05,TOYOTA,Diesel,Buses,45
2017-05,YUTONG,Diesel,Buses,1
2017-05,ZHONG TONG,Diesel,Buses,1
2017-06,FORD,Diesel,Goods cum Passenger Vehicles,9
2017-06,ISUZU,Diesel,Goods cum Passenger Vehicles,2
2017-06,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,7
2017-06,NISSAN,Diesel,Goods cum Passenger Vehicles,8
2017-06,SSANGYONG,Diesel,Goods cum Passenger Vehicles,1
2017-06,TOYOTA,Diesel,Goods cum Passenger Vehicles,2
2017-06,CITROEN,Diesel,Light Goods Vehicles,34
2017-06,FIAT,Diesel,Light Goods Vehicles,29
2017-06,HYUNDAI,Diesel,Light Goods Vehicles,4
2017-06,ISUZU,Diesel,Light Goods Vehicles,21
2017-06,KIA,Diesel,Light Goods Vehicles,7
2017-06,LAND ROVER,Diesel,Light Goods Vehicles,2
2017-06,MAXUS,Diesel,Light Goods Vehicles,16
2017-06,MERCEDES BENZ,Diesel,Light Goods Vehicles,15
2017-06,MITSUBISHI,Diesel,Light Goods Vehicles,9
2017-06,NISSAN,Petrol,Light Goods Vehicles,136
2017-06,NISSAN,Diesel,Light Goods Vehicles,388
2017-06,OPEL,Diesel,Light Goods Vehicles,15
2017-06,PEUGEOT,Diesel,Light Goods Vehicles,53
2017-06,RENAULT,Diesel,Light Goods Vehicles,12
2017-06,SAKAI,Diesel,Light Goods Vehicles,1
2017-06,SUZUKI,Petrol,Light Goods Vehicles,6
2017-06,TENNANT,Diesel,Light Goods Vehicles,2
2017-06,TOYOTA,Petrol,Light Goods Vehicles,8
2017-06,TOYOTA,Diesel,Light Goods Vehicles,548
2017-06,VOLKSWAGEN,Diesel,Light Goods Vehicles,7
2017-06,CITROEN,Diesel,Heavy Goods Vehicles,34
2017-06,FIAT,Diesel,Heavy Goods Vehicles,29
2017-06,HYUNDAI,Diesel,Heavy Goods Vehicles,4
2017-06,ISUZU,Diesel,Heavy Goods Vehicles,21
2017-06,KIA,Diesel,Heavy Goods Vehicles,7
2017-06,LAND ROVER,Diesel,Heavy Goods Vehicles,2
2017-06,MAXUS,Diesel,Heavy Goods Vehicles,16
2017-06,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,15
2017-06,MITSUBISHI,Diesel,Heavy Goods Vehicles,9
2017-06,NISSAN,Petrol,Heavy Goods Vehicles,136
2017-06,NISSAN,Diesel,Heavy Goods Vehicles,388
2017-06,OPEL,Diesel,Heavy Goods Vehicles,15
2017-06,PEUGEOT,Diesel,Heavy Goods Vehicles,53
2017-06,RENAULT,Diesel,Heavy Goods Vehicles,12
2017-06,SAKAI,Diesel,Heavy Goods Vehicles,1
2017-06,SUZUKI,Petrol,Heavy Goods Vehicles,6
2017-06,TENNANT,Diesel,Heavy Goods Vehicles,2
2017-06,TOYOTA,Petrol,Heavy Goods Vehicles,8
2017-06,TOYOTA,Diesel,Heavy Goods Vehicles,548
2017-06,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,7
2017-06,CAMC,Diesel,Very Heavy Goods Vehicles,3
2017-06,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,1
2017-06,D.A.F.,Diesel,Very Heavy Goods Vehicles,1
2017-06,HINO,Diesel,Very Heavy Goods Vehicles,11
2017-06,ISUZU,Diesel,Very Heavy Goods Vehicles,27
2017-06,MAN,Diesel,Very Heavy Goods Vehicles,6
2017-06,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,33
2017-06,SCANIA,Diesel,Very Heavy Goods Vehicles,31
2017-06,T.C.M.,Diesel,Very Heavy Goods Vehicles,1
2017-06,TOYOTA,Diesel,Very Heavy Goods Vehicles,1
2017-06,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,8
2017-06,VOLVO,Diesel,Very Heavy Goods Vehicles,4
2017-06,FTBCI,Diesel,Buses,3
2017-06,GOLDEN DRAGON,Diesel,Buses,2
2017-06,HIGER,Diesel,Buses,2
2017-06,ISUZU,Diesel,Buses,9
2017-06,JOYLONG,Diesel,Buses,1
2017-06,MAN,Diesel,Buses,9
2017-06,MAXUS,Diesel,Buses,1
2017-06,MERCEDES BENZ,Diesel,Buses,1
2017-06,MITSUBISHI,Diesel,Buses,2
2017-06,NISSAN,Diesel,Buses,6
2017-06,SC NEUSTAR,Diesel,Buses,1
2017-06,TOYOTA,Diesel,Buses,50
2017-06,VOLVO,Diesel,Buses,41
2017-06,YUTONG,Diesel,Buses,2
2017-07,ISUZU,Diesel,Goods cum Passenger Vehicles,3
2017-07,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,7
2017-07,NISSAN,Diesel,Goods cum Passenger Vehicles,20
2017-07,SSANGYONG,Diesel,Goods cum Passenger Vehicles,4
2017-07,TOYOTA,Diesel,Goods cum Passenger Vehicles,1
2017-07,CITROEN,Diesel,Light Goods Vehicles,22
2017-07,FIAT,Diesel,Light Goods Vehicles,89
2017-07,HYUNDAI,Diesel,Light Goods Vehicles,7
2017-07,ISUZU,Diesel,Light Goods Vehicles,29
2017-07,KIA,Diesel,Light Goods Vehicles,17
2017-07,MAXUS,Diesel,Light Goods Vehicles,25
2017-07,MERCEDES BENZ,Diesel,Light Goods Vehicles,6
2017-07,MITSUBISHI,Diesel,Light Goods Vehicles,67
2017-07,NISSAN,Petrol,Light Goods Vehicles,122
2017-07,NISSAN,Diesel,Light Goods Vehicles,388
2017-07,OPEL,Diesel,Light Goods Vehicles,7
2017-07,PEUGEOT,Diesel,Light Goods Vehicles,19
2017-07,RENAULT,Diesel,Light Goods Vehicles,15
2017-07,RENAULT,Others,Light Goods Vehicles,13
2017-07,SUZUKI,Petrol,Light Goods Vehicles,11
2017-07,TOYOTA,Petrol,Light Goods Vehicles,3
2017-07,TOYOTA,Diesel,Light Goods Vehicles,615
2017-07,VOLKSWAGEN,Diesel,Light Goods Vehicles,8
2017-07,COMBILIFT,Diesel,Heavy Goods Vehicles,1
2017-07,FOTON,Diesel,Heavy Goods Vehicles,2
2017-07,HINO,Diesel,Heavy Goods Vehicles,76
2017-07,ISUZU,Diesel,Heavy Goods Vehicles,137
2017-07,JAC,Diesel,Heavy Goods Vehicles,3
2017-07,MAN,Diesel,Heavy Goods Vehicles,1
2017-07,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,6
2017-07,MITSUBISHI,Diesel,Heavy Goods Vehicles,178
2017-07,SAKAI,Diesel,Heavy Goods Vehicles,2
2017-07,T.C.M.,Diesel,Heavy Goods Vehicles,2
2017-07,T.C.M.,Others,Heavy Goods Vehicles,1
2017-07,TLD,Diesel,Heavy Goods Vehicles,2
2017-07,TOYOTA,Diesel,Heavy Goods Vehicles,57
2017-07,TOYOTA,Others,Heavy Goods Vehicles,4
2017-07,UD TRUCKS,Diesel,Heavy Goods Vehicles,6
2017-07,UNICARRIERS,Diesel,Heavy Goods Vehicles,1
2017-07,WIRTGEN,Diesel,Heavy Goods Vehicles,1
2017-07,BEIBEN,Diesel,Very Heavy Goods Vehicles,1
2017-07,CAMC,Diesel,Very Heavy Goods Vehicles,7
2017-07,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,5
2017-07,D.A.F.,Diesel,Very Heavy Goods Vehicles,1
2017-07,GUANGTAI,Diesel,Very Heavy Goods Vehicles,2
2017-07,HINO,Diesel,Very Heavy Goods Vehicles,13
2017-07,ISUZU,Diesel,Very Heavy Goods Vehicles,36
2017-07,MAN,Diesel,Very Heavy Goods Vehicles,6
2017-07,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,52
2017-07,ROYAL,Diesel,Very Heavy Goods Vehicles,1
2017-07,SCANIA,Diesel,Very Heavy Goods Vehicles,14
2017-07,T.C.M.,Diesel,Very Heavy Goods Vehicles,2
2017-07,TOYOTA,Diesel,Very Heavy Goods Vehicles,1
2017-07,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,12
2017-07,VOGELE,Diesel,Very Heavy Goods Vehicles,2
2017-07,VOLVO,Diesel,Very Heavy Goods Vehicles,4
2017-07,XCMG,Diesel,Very Heavy Goods Vehicles,1
2017-07,FOTON,Diesel,Buses,2
2017-07,FTBCI,Diesel,Buses,4
2017-07,GOLDEN DRAGON,Diesel,Buses,6
2017-07,HIGER,Diesel,Buses,3
2017-07,HYUNDAI,Diesel,Buses,1
2017-07,ISUZU,Diesel,Buses,10
2017-07,KING LONG,Diesel,Buses,1
2017-07,MAN,Diesel,Buses,7
2017-07,MERCEDES BENZ,Diesel,Buses,2
2017-07,MITSUBISHI,Diesel,Buses,11
2017-07,NISSAN,Diesel,Buses,9
2017-07,RENAULT,Diesel,Buses,1
2017-07,SC NEUSTAR,Diesel,Buses,1
2017-07,SCANIA,Diesel,Buses,1
2017-07,TOYOTA,Diesel,Buses,40
2017-07,VOLVO,Diesel,Buses,11
2017-07,YUTONG,Diesel,Buses,18
2017-08,ALEXANDER DENNIS,Diesel,Goods cum Passenger Vehicles,0
2017-08,BEIBEN,Diesel,Goods cum Passenger Vehicles,0
2017-08,BOBCAT,Diesel,Goods cum Passenger Vehicles,0
2017-08,BYD,Others,Goods cum Passenger Vehicles,0
2017-08,CAMC,Diesel,Goods cum Passenger Vehicles,0
2017-08,CATERPILLAR,Diesel,Goods cum Passenger Vehicles,0
2017-08,CIMC AIR MARREL SAS,Diesel,Goods cum Passenger Vehicles,0
2017-08,CITROEN,Diesel,Goods cum Passenger Vehicles,0
2017-08,COMBILIFT,Diesel,Goods cum Passenger Vehicles,0
2017-08,CVS FERRARI,Diesel,Goods cum Passenger Vehicles,0
2017-08,D.A.F.,Diesel,Goods cum Passenger Vehicles,0
2017-08,DAEWOO,Diesel,Goods cum Passenger Vehicles,0
2017-08,DULEVO,Diesel,Goods cum Passenger Vehicles,0
2017-08,EVERLIFT,Diesel,Goods cum Passenger Vehicles,0
2017-08,FIAT,Diesel,Goods cum Passenger Vehicles,0
2017-08,FIMAP,Diesel,Goods cum Passenger Vehicles,0
2017-08,FOTON,Diesel,Goods cum Passenger Vehicles,0
2017-08,FTBCI,Diesel,Goods cum Passenger Vehicles,0
2017-08,GOLDEN DRAGON,Diesel,Goods cum Passenger Vehicles,0
2017-08,GREEN MACHINE,Diesel,Goods cum Passenger Vehicles,0
2017-08,GUANGTAI,Diesel,Goods cum Passenger Vehicles,0
2017-08,HAMM,Diesel,Goods cum Passenger Vehicles,0
2017-08,HIGER,Diesel,Goods cum Passenger Vehicles,0
2017-08,HINO,Diesel,Goods cum Passenger Vehicles,0
2017-08,HOLDING,Diesel,Goods cum Passenger Vehicles,0
2017-08,HYUNDAI,Diesel,Goods cum Passenger Vehicles,0
2017-08,ISUZU,Diesel,Goods cum Passenger Vehicles,2
2017-08,IVECO,Diesel,Goods cum Passenger Vehicles,0
2017-08,JAC,Diesel,Goods cum Passenger Vehicles,0
2017-08,JEEP,Diesel,Goods cum Passenger Vehicles,0
2017-08,KALMAR,Diesel,Goods cum Passenger Vehicles,0
2017-08,KIA,Diesel,Goods cum Passenger Vehicles,0
2017-08,KING LONG,Diesel,Goods cum Passenger Vehicles,0
2017-08,KOMATSU,Diesel,Goods cum Passenger Vehicles,0
2017-08,LAND ROVER,Diesel,Goods cum Passenger Vehicles,0
2017-08,LEKTRO,Others,Goods cum Passenger Vehicles,0
2017-08,LIEBHERR,Diesel,Goods cum Passenger Vehicles,0
2017-08,MAN,Diesel,Goods cum Passenger Vehicles,0
2017-08,MANITOU,Diesel,Goods cum Passenger Vehicles,0
2017-08,MAXIMAL,Diesel,Goods cum Passenger Vehicles,0
2017-08,MAXUS,Diesel,Goods cum Passenger Vehicles,0
2017-08,MERCEDES BENZ,Diesel,Goods cum Passenger Vehicles,0
2017-08,MITSUBISHI,Diesel,Goods cum Passenger Vehicles,10
2017-08,NICHIYU,Others,Goods cum Passenger Vehicles,0
2017-08,NISSAN,Petrol,Goods cum Passenger Vehicles,0
2017-08,NISSAN,Diesel,Goods cum Passenger Vehicles,8
2017-08,OPEL,Diesel,Goods cum Passenger Vehicles,0
2017-08,PEUGEOT,Diesel,Goods cum Passenger Vehicles,0
2017-08,RENAULT,Diesel,Goods cum Passenger Vehicles,0
2017-08,RENAULT,Others,Goods cum Passenger Vehicles,0
2017-08,ROSENBAUER,Diesel,Goods cum Passenger Vehicles,0
2017-08,ROYAL,Diesel,Goods cum Passenger Vehicles,0
2017-08,SAKAI,Diesel,Goods cum Passenger Vehicles,0
2017-08,SC NEUSTAR,Diesel,Goods cum Passenger Vehicles,0
2017-08,SCANIA,Diesel,Goods cum Passenger Vehicles,0
2017-08,SCHOPF,Diesel,Goods cum Passenger Vehicles,0
2017-08,SHACMAN,Diesel,Goods cum Passenger Vehicles,0
2017-08,SSANGYONG,Diesel,Goods cum Passenger Vehicles,7
2017-08,SUZUKI,Petrol,Goods cum Passenger Vehicles,0
2017-08,T.C.M.,Diesel,Goods cum Passenger Vehicles,0
2017-08,T.C.M.,Others,Goods cum Passenger Vehicles,0
2017-08,TADANO FAUN,Diesel,Goods cum Passenger Vehicles,0
2017-08,TENNANT,Diesel,Goods cum Passenger Vehicles,0
2017-08,TLD,Diesel,Goods cum Passenger Vehicles,0
2017-08,TOYOTA,Petrol,Goods cum Passenger Vehicles,0
2017-08,TOYOTA,Diesel,Goods cum Passenger Vehicles,0
2017-08,TOYOTA,Others,Goods cum Passenger Vehicles,0
2017-08,UD TRUCKS,Diesel,Goods cum Passenger Vehicles,0
2017-08,UNICARRIERS,Diesel,Goods cum Passenger Vehicles,0
2017-08,VOGELE,Diesel,Goods cum Passenger Vehicles,0
2017-08,VOLKSWAGEN,Diesel,Goods cum Passenger Vehicles,0
2017-08,VOLVO,Diesel,Goods cum Passenger Vehicles,0
2017-08,WIRTGEN,Diesel,Goods cum Passenger Vehicles,0
2017-08,XCMG,Diesel,Goods cum Passenger Vehicles,0
2017-08,YALE,Diesel,Goods cum Passenger Vehicles,0
2017-08,YUTONG,Diesel,Goods cum Passenger Vehicles,0
2017-08,ZHONG TONG,Diesel,Goods cum Passenger Vehicles,0
2017-08,ALEXANDER DENNIS,Diesel,Light Goods Vehicles,0
2017-08,BEIBEN,Diesel,Light Goods Vehicles,0
2017-08,BOBCAT,Diesel,Light Goods Vehicles,0
2017-08,BYD,Others,Light Goods Vehicles,0
2017-08,CAMC,Diesel,Light Goods Vehicles,0
2017-08,CATERPILLAR,Diesel,Light Goods Vehicles,0
2017-08,CIMC AIR MARREL SAS,Diesel,Light Goods Vehicles,0
2017-08,CITROEN,Diesel,Light Goods Vehicles,15
2017-08,COMBILIFT,Diesel,Light Goods Vehicles,0
2017-08,CVS FERRARI,Diesel,Light Goods Vehicles,0
2017-08,D.A.F.,Diesel,Light Goods Vehicles,0
2017-08,DAEWOO,Diesel,Light Goods Vehicles,0
2017-08,DULEVO,Diesel,Light Goods Vehicles,0
2017-08,EVERLIFT,Diesel,Light Goods Vehicles,0
2017-08,FIAT,Diesel,Light Goods Vehicles,56
2017-08,FIMAP,Diesel,Light Goods Vehicles,0
2017-08,FOTON,Diesel,Light Goods Vehicles,0
2017-08,FTBCI,Diesel,Light Goods Vehicles,0
2017-08,GOLDEN DRAGON,Diesel,Light Goods Vehicles,0
2017-08,GREEN MACHINE,Diesel,Light Goods Vehicles,0
2017-08,GUANGTAI,Diesel,Light Goods Vehicles,0
2017-08,HAMM,Diesel,Light Goods Vehicles,0
2017-08,HIGER,Diesel,Light Goods Vehicles,0
2017-08,HINO,Diesel,Light Goods Vehicles,0
2017-08,HOLDING,Diesel,Light Goods Vehicles,0
2017-08,HYUNDAI,Diesel,Light Goods Vehicles,1
2017-08,ISUZU,Diesel,Light Goods Vehicles,18
2017-08,IVECO,Diesel,Light Goods Vehicles,0
2017-08,JAC,Diesel,Light Goods Vehicles,0
2017-08,JEEP,Diesel,Light Goods Vehicles,0
2017-08,KALMAR,Diesel,Light Goods Vehicles,0
2017-08,KIA,Diesel,Light Goods Vehicles,31
2017-08,KING LONG,Diesel,Light Goods Vehicles,0
2017-08,KOMATSU,Diesel,Light Goods Vehicles,0
2017-08,LAND ROVER,Diesel,Light Goods Vehicles,2
2017-08,LEKTRO,Others,Light Goods Vehicles,0
2017-08,LIEBHERR,Diesel,Light Goods Vehicles,0
2017-08,MAN,Diesel,Light Goods Vehicles,0
2017-08,MANITOU,Diesel,Light Goods Vehicles,0
2017-08,MAXIMAL,Diesel,Light Goods Vehicles,0
2017-08,MAXUS,Diesel,Light Goods Vehicles,26
2017-08,MERCEDES BENZ,Diesel,Light Goods Vehicles,14
2017-08,MITSUBISHI,Diesel,Light Goods Vehicles,21
2017-08,NICHIYU,Others,Light Goods Vehicles,0
2017-08,NISSAN,Petrol,Light Goods Vehicles,76
2017-08,NISSAN,Diesel,Light Goods Vehicles,294
2017-08,OPEL,Diesel,Light Goods Vehicles,8
2017-08,PEUGEOT,Diesel,Light Goods Vehicles,20
2017-08,RENAULT,Diesel,Light Goods Vehicles,7
2017-08,RENAULT,Others,Light Goods Vehicles,0
2017-08,ROSENBAUER,Diesel,Light Goods Vehicles,0
2017-08,ROYAL,Diesel,Light Goods Vehicles,0
2017-08,SAKAI,Diesel,Light Goods Vehicles,0
2017-08,SC NEUSTAR,Diesel,Light Goods Vehicles,0
2017-08,SCANIA,Diesel,Light Goods Vehicles,0
2017-08,SCHOPF,Diesel,Light Goods Vehicles,0
2017-08,SHACMAN,Diesel,Light Goods Vehicles,0
2017-08,SSANGYONG,Diesel,Light Goods Vehicles,0
2017-08,SUZUKI,Petrol,Light Goods Vehicles,35
2017-08,T.C.M.,Diesel,Light Goods Vehicles,0
2017-08,T.C.M.,Others,Light Goods Vehicles,0
2017-08,TADANO FAUN,Diesel,Light Goods Vehicles,0
2017-08,TENNANT,Diesel,Light Goods Vehicles,0
2017-08,TLD,Diesel,Light Goods Vehicles,0
2017-08,TOYOTA,Petrol,Light Goods Vehicles,10
2017-08,TOYOTA,Diesel,Light Goods Vehicles,996
2017-08,TOYOTA,Others,Light Goods Vehicles,0
2017-08,UD TRUCKS,Diesel,Light Goods Vehicles,0
2017-08,UNICARRIERS,Diesel,Light Goods Vehicles,0
2017-08,VOGELE,Diesel,Light Goods Vehicles,0
2017-08,VOLKSWAGEN,Diesel,Light Goods Vehicles,37
2017-08,VOLVO,Diesel,Light Goods Vehicles,0
2017-08,WIRTGEN,Diesel,Light Goods Vehicles,0
2017-08,XCMG,Diesel,Light Goods Vehicles,0
2017-08,YALE,Diesel,Light Goods Vehicles,0
2017-08,YUTONG,Diesel,Light Goods Vehicles,0
2017-08,ZHONG TONG,Diesel,Light Goods Vehicles,0
2017-08,ALEXANDER DENNIS,Diesel,Heavy Goods Vehicles,0
2017-08,BEIBEN,Diesel,Heavy Goods Vehicles,0
2017-08,BOBCAT,Diesel,Heavy Goods Vehicles,0
2017-08,BYD,Others,Heavy Goods Vehicles,0
2017-08,CAMC,Diesel,Heavy Goods Vehicles,0
2017-08,CATERPILLAR,Diesel,Heavy Goods Vehicles,0
2017-08,CIMC AIR MARREL SAS,Diesel,Heavy Goods Vehicles,0
2017-08,CITROEN,Diesel,Heavy Goods Vehicles,0
2017-08,COMBILIFT,Diesel,Heavy Goods Vehicles,0
